MLII,V5
-0.285,-0.345
-0.28,-0.315
-0.275,-0.31
-0.27,-0.31
-0.27,-0.31
-0.285,-0.33
-0.285,-0.34
-0.285,-0.335
-0.29,-0.355
-0.305,-0.33
-0.32,-0.325
-0.305,-0.33
-0.28,-0.335
-0.265,-0.325
-0.27,-0.34
-0.28,-0.355
-0.295,-0.36
-0.325,-0.36
-0.315,-0.35
-0.305,-0.345
-0.29,-0.34
-0.29,-0.345
-0.3,-0.355
-0.295,-0.37
-0.31,-0.375
-0.31,-0.365
-0.31,-0.355
-0.325,-0.355
-0.33,-0.365
-0.32,-0.38
-0.315,-0.37
-0.31,-0.365
-0.305,-0.375
-0.305,-0.355
-0.325,-0.355
-0.33,-0.36
-0.33,-0.37
-0.325,-0.37
-0.325,-0.37
-0.33,-0.37
-0.34,-0.365
-0.35,-0.375
-0.35,-0.37
-0.34,-0.365
-0.33,-0.385
-0.34,-0.385
-0.34,-0.385
-0.355,-0.375
-0.345,-0.365
-0.33,-0.375
-0.335,-0.37
-0.33,-0.385
-0.33,-0.39
-0.33,-0.395
-0.33,-0.385
-0.33,-0.35
-0.33,-0.35
-0.32,-0.36
-0.33,-0.375
-0.33,-0.39
-0.325,-0.375
-0.32,-0.38
-0.315,-0.365
-0.32,-0.4
-0.34,-0.41
-0.355,-0.395
-0.355,-0.365
-0.345,-0.345
-0.325,-0.35
-0.32,-0.355
-0.32,-0.35
-0.33,-0.375
-0.33,-0.36
-0.325,-0.36
-0.31,-0.375
-0.32,-0.39
-0.33,-0.395
-0.34,-0.39
-0.335,-0.37
-0.32,-0.37
-0.295,-0.385
-0.275,-0.385
-0.275,-0.385
-0.28,-0.37
-0.275,-0.36
-0.255,-0.36
-0.245,-0.365
-0.25,-0.37
-0.255,-0.37
-0.25,-0.365
-0.245,-0.365
-0.23,-0.35
-0.22,-0.355
-0.22,-0.36
-0.225,-0.355
-0.245,-0.355
-0.225,-0.335
-0.21,-0.315
-0.215,-0.32
-0.235,-0.33
-0.25,-0.345
-0.27,-0.345
-0.26,-0.355
-0.26,-0.34
-0.245,-0.335
-0.22,-0.34
-0.225,-0.36
-0.26,-0.375
-0.29,-0.365
-0.29,-0.37
-0.31,-0.36
-0.325,-0.375
-0.35,-0.39
-0.36,-0.39
-0.36,-0.375
-0.36,-0.355
-0.355,-0.37
-0.345,-0.38
-0.35,-0.405
-0.38,-0.4
-0.365,-0.39
-0.36,-0.37
-0.355,-0.37
-0.355,-0.385
-0.365,-0.39
-0.37,-0.395
-0.36,-0.385
-0.345,-0.37
-0.345,-0.375
-0.355,-0.38
-0.36,-0.385
-0.375,-0.37
-0.37,-0.375
-0.35,-0.36
-0.355,-0.38
-0.36,-0.38
-0.365,-0.38
-0.365,-0.41
-0.365,-0.41
-0.375,-0.415
-0.405,-0.435
-0.445,-0.475
-0.48,-0.5
-0.5,-0.48
-0.55,-0.38
-0.56,-0.235
-0.505,-0.12
-0.375,-0.02
-0.21,0.025
-0.01,0.115
0.25,0.245
0.535,0.37
0.805,0.385
0.97,0.165
1.0,-0.185
0.795,-0.48
0.375,-0.57
-0.05,-0.495
-0.32,-0.435
-0.44,-0.415
-0.465,-0.395
-0.445,-0.385
-0.405,-0.375
-0.375,-0.37
-0.375,-0.375
-0.38,-0.375
-0.38,-0.39
-0.385,-0.38
-0.38,-0.365
-0.38,-0.35
-0.36,-0.355
-0.36,-0.365
-0.375,-0.375
-0.385,-0.375
-0.38,-0.355
-0.37,-0.325
-0.37,-0.33
-0.38,-0.34
-0.38,-0.355
-0.395,-0.36
-0.385,-0.35
-0.385,-0.335
-0.37,-0.34
-0.37,-0.335
-0.38,-0.34
-0.385,-0.335
-0.375,-0.335
-0.375,-0.32
-0.36,-0.325
-0.36,-0.315
-0.37,-0.32
-0.38,-0.325
-0.355,-0.32
-0.36,-0.295
-0.355,-0.3
-0.35,-0.305
-0.355,-0.315
-0.375,-0.315
-0.36,-0.3
-0.36,-0.31
-0.355,-0.3
-0.37,-0.315
-0.365,-0.32
-0.385,-0.32
-0.37,-0.305
-0.375,-0.305
-0.36,-0.315
-0.365,-0.31
-0.385,-0.33
-0.385,-0.32
-0.385,-0.295
-0.375,-0.29
-0.37,-0.305
-0.365,-0.305
-0.36,-0.305
-0.37,-0.315
-0.365,-0.305
-0.36,-0.29
-0.355,-0.3
-0.35,-0.315
-0.36,-0.33
-0.37,-0.33
-0.37,-0.325
-0.36,-0.31
-0.355,-0.315
-0.36,-0.325
-0.36,-0.345
-0.37,-0.345
-0.375,-0.35
-0.37,-0.355
-0.37,-0.36
-0.38,-0.375
-0.385,-0.38
-0.405,-0.385
-0.41,-0.38
-0.41,-0.39
-0.4,-0.395
-0.42,-0.415
-0.425,-0.425
-0.44,-0.415
-0.43,-0.42
-0.44,-0.41
-0.42,-0.41
-0.43,-0.42
-0.425,-0.425
-0.445,-0.435
-0.425,-0.42
-0.415,-0.4
-0.405,-0.385
-0.405,-0.37
-0.415,-0.38
-0.41,-0.375
-0.395,-0.36
-0.38,-0.325
-0.365,-0.315
-0.35,-0.31
-0.34,-0.305
-0.34,-0.28
-0.325,-0.26
-0.305,-0.24
-0.29,-0.245
-0.28,-0.25
-0.285,-0.255
-0.29,-0.245
-0.285,-0.23
-0.275,-0.215
-0.265,-0.215
-0.26,-0.2
-0.25,-0.21
-0.26,-0.22
-0.245,-0.21
-0.24,-0.205
-0.23,-0.195
-0.235,-0.205
-0.235,-0.2
-0.235,-0.23
-0.23,-0.2
-0.225,-0.185
-0.225,-0.195
-0.22,-0.205
-0.23,-0.205
-0.24,-0.195
-0.235,-0.2
-0.23,-0.185
-0.225,-0.19
-0.23,-0.195
-0.23,-0.215
-0.24,-0.205
-0.23,-0.195
-0.23,-0.185
-0.22,-0.19
-0.24,-0.2
-0.24,-0.215
-0.255,-0.205
-0.26,-0.205
-0.25,-0.205
-0.235,-0.2
-0.24,-0.2
-0.25,-0.205
-0.265,-0.21
-0.255,-0.215
-0.25,-0.2
-0.24,-0.205
-0.235,-0.21
-0.25,-0.21
-0.26,-0.21
-0.255,-0.21
-0.255,-0.185
-0.24,-0.205
-0.245,-0.21
-0.26,-0.22
-0.26,-0.22
-0.26,-0.215
-0.255,-0.2
-0.25,-0.2
-0.25,-0.2
-0.25,-0.215
-0.255,-0.215
-0.255,-0.21
-0.25,-0.2
-0.245,-0.215
-0.25,-0.22
-0.255,-0.225
-0.27,-0.22
-0.255,-0.21
-0.255,-0.205
-0.255,-0.205
-0.255,-0.21
-0.265,-0.22
-0.27,-0.225
-0.265,-0.215
-0.25,-0.205
-0.24,-0.2
-0.245,-0.21
-0.255,-0.21
-0.265,-0.22
-0.255,-0.21
-0.245,-0.205
-0.235,-0.2
-0.235,-0.21
-0.24,-0.205
-0.265,-0.205
-0.25,-0.195
-0.245,-0.195
-0.24,-0.19
-0.245,-0.2
-0.255,-0.2
-0.26,-0.21
-0.25,-0.2
-0.245,-0.19
-0.235,-0.195
-0.24,-0.195
-0.23,-0.2
-0.24,-0.19
-0.245,-0.19
-0.235,-0.17
-0.225,-0.185
-0.22,-0.18
-0.23,-0.19
-0.25,-0.195
-0.23,-0.19
-0.225,-0.185
-0.21,-0.175
-0.2,-0.17
-0.195,-0.185
-0.2,-0.18
-0.18,-0.17
-0.16,-0.155
-0.145,-0.165
-0.15,-0.17
-0.16,-0.165
-0.16,-0.16
-0.145,-0.135
-0.13,-0.13
-0.12,-0.13
-0.115,-0.14
-0.125,-0.14
-0.125,-0.12
-0.135,-0.12
-0.135,-0.105
-0.125,-0.1
-0.135,-0.1
-0.14,-0.115
-0.145,-0.12
-0.145,-0.11
-0.14,-0.105
-0.14,-0.095
-0.13,-0.095
-0.13,-0.12
-0.115,-0.12
-0.09,-0.1
-0.07,-0.105
-0.065,-0.125
-0.085,-0.13
-0.125,-0.14
-0.15,-0.14
-0.175,-0.125
-0.16,-0.11
-0.17,-0.12
-0.18,-0.125
-0.205,-0.135
-0.225,-0.15
-0.23,-0.14
-0.23,-0.135
-0.235,-0.13
-0.235,-0.145
-0.24,-0.145
-0.255,-0.15
-0.255,-0.145
-0.23,-0.13
-0.23,-0.135
-0.235,-0.145
-0.25,-0.155
-0.26,-0.15
-0.25,-0.15
-0.25,-0.135
-0.23,-0.14
-0.245,-0.15
-0.245,-0.155
-0.265,-0.155
-0.25,-0.145
-0.24,-0.13
-0.24,-0.145
-0.23,-0.165
-0.25,-0.205
-0.285,-0.24
-0.32,-0.255
-0.355,-0.28
-0.37,-0.28
-0.395,-0.225
-0.45,-0.125
-0.46,0.04
-0.38,0.21
-0.23,0.35
-0.035,0.475
0.16,0.6
0.365,0.725
0.64,0.86
0.925,0.95
1.165,0.9
1.285,0.58
1.255,0.145
1.0,-0.16
0.515,-0.22
-0.005,-0.155
-0.3,-0.125
-0.345,-0.125
-0.305,-0.135
-0.25,-0.135
-0.24,-0.145
-0.23,-0.15
-0.235,-0.15
-0.23,-0.145
-0.24,-0.165
-0.245,-0.17
-0.27,-0.16
-0.27,-0.15
-0.265,-0.15
-0.26,-0.155
-0.275,-0.16
-0.27,-0.175
-0.29,-0.155
-0.285,-0.155
-0.285,-0.145
-0.27,-0.135
-0.275,-0.15
-0.29,-0.15
-0.29,-0.155
-0.29,-0.155
-0.275,-0.14
-0.27,-0.13
-0.275,-0.135
-0.28,-0.145
-0.29,-0.14
-0.28,-0.135
-0.28,-0.135
-0.27,-0.14
-0.265,-0.125
-0.27,-0.145
-0.28,-0.14
-0.275,-0.135
-0.29,-0.115
-0.285,-0.12
-0.285,-0.13
-0.295,-0.135
-0.3,-0.135
-0.29,-0.125
-0.29,-0.12
-0.275,-0.115
-0.285,-0.125
-0.3,-0.14
-0.3,-0.145
-0.29,-0.13
-0.28,-0.115
-0.27,-0.115
-0.27,-0.12
-0.285,-0.135
-0.29,-0.145
-0.285,-0.145
-0.275,-0.135
-0.265,-0.145
-0.27,-0.13
-0.28,-0.16
-0.29,-0.145
-0.285,-0.155
-0.285,-0.13
-0.275,-0.155
-0.26,-0.155
-0.275,-0.16
-0.285,-0.155
-0.28,-0.145
-0.275,-0.15
-0.27,-0.16
-0.28,-0.16
-0.28,-0.175
-0.285,-0.165
-0.285,-0.175
-0.28,-0.175
-0.265,-0.18
-0.275,-0.195
-0.285,-0.215
-0.295,-0.21
-0.29,-0.21
-0.28,-0.195
-0.295,-0.21
-0.29,-0.225
-0.295,-0.245
-0.31,-0.245
-0.305,-0.235
-0.295,-0.235
-0.29,-0.235
-0.29,-0.235
-0.29,-0.26
-0.305,-0.265
-0.31,-0.255
-0.295,-0.235
-0.285,-0.235
-0.295,-0.24
-0.305,-0.255
-0.31,-0.24
-0.3,-0.22
-0.275,-0.195
-0.275,-0.19
-0.27,-0.18
-0.27,-0.17
-0.265,-0.175
-0.245,-0.14
-0.24,-0.11
-0.22,-0.11
-0.21,-0.105
-0.205,-0.1
-0.21,-0.095
-0.19,-0.07
-0.18,-0.045
-0.165,-0.04
-0.165,-0.035
-0.165,-0.045
-0.17,-0.04
-0.165,-0.035
-0.15,-0.025
-0.145,-0.03
-0.145,-0.03
-0.16,-0.04
-0.155,-0.03
-0.15,-0.025
-0.14,-0.01
-0.13,-0.03
-0.13,-0.035
-0.14,-0.03
-0.145,-0.035
-0.145,-0.045
-0.15,-0.025
-0.145,-0.03
-0.135,-0.025
-0.14,-0.04
-0.145,-0.04
-0.145,-0.03
-0.13,-0.025
-0.135,-0.03
-0.13,-0.035
-0.14,-0.04
-0.15,-0.04
-0.15,-0.025
-0.14,-0.025
-0.15,-0.035
-0.14,-0.04
-0.155,-0.05
-0.17,-0.05
-0.165,-0.05
-0.155,-0.04
-0.15,-0.04
-0.16,-0.045
-0.15,-0.07
-0.175,-0.065
-0.165,-0.065
-0.16,-0.05
-0.15,-0.06
-0.16,-0.055
-0.165,-0.065
-0.175,-0.08
-0.17,-0.06
-0.17,-0.065
-0.16,-0.07
-0.165,-0.065
-0.18,-0.08
-0.19,-0.09
-0.185,-0.07
-0.17,-0.08
-0.165,-0.085
-0.165,-0.08
-0.19,-0.095
-0.19,-0.1
-0.185,-0.09
-0.185,-0.08
-0.175,-0.08
-0.19,-0.085
-0.195,-0.09
-0.21,-0.115
-0.21,-0.1
-0.195,-0.09
-0.19,-0.085
-0.195,-0.095
-0.2,-0.1
-0.215,-0.11
-0.2,-0.105
-0.19,-0.095
-0.185,-0.085
-0.19,-0.09
-0.2,-0.105
-0.21,-0.105
-0.2,-0.085
-0.19,-0.09
-0.185,-0.095
-0.18,-0.11
-0.18,-0.115
-0.195,-0.115
-0.18,-0.115
-0.185,-0.1
-0.18,-0.085
-0.185,-0.095
-0.18,-0.105
-0.2,-0.11
-0.2,-0.09
-0.18,-0.075
-0.175,-0.075
-0.185,-0.095
-0.195,-0.095
-0.215,-0.095
-0.195,-0.085
-0.195,-0.08
-0.17,-0.075
-0.185,-0.09
-0.19,-0.11
-0.2,-0.09
-0.18,-0.095
-0.155,-0.09
-0.14,-0.09
-0.125,-0.095
-0.115,-0.095
-0.13,-0.09
-0.115,-0.08
-0.11,-0.07
-0.105,-0.06
-0.09,-0.055
-0.085,-0.055
-0.08,-0.05
-0.08,-0.055
-0.06,-0.045
-0.06,-0.055
-0.07,-0.05
-0.085,-0.055
-0.105,-0.035
-0.12,-0.03
-0.1,-0.025
-0.085,-0.035
-0.09,-0.04
-0.11,-0.045
-0.125,-0.035
-0.105,-0.04
-0.06,-0.04
-0.04,-0.05
-0.06,-0.065
-0.105,-0.075
-0.145,-0.065
-0.16,-0.07
-0.155,-0.06
-0.155,-0.07
-0.175,-0.08
-0.19,-0.1
-0.205,-0.095
-0.2,-0.1
-0.195,-0.08
-0.18,-0.085
-0.195,-0.085
-0.2,-0.1
-0.215,-0.115
-0.21,-0.1
-0.205,-0.105
-0.2,-0.105
-0.19,-0.11
-0.21,-0.125
-0.215,-0.12
-0.215,-0.11
-0.2,-0.1
-0.19,-0.09
-0.195,-0.105
-0.205,-0.11
-0.22,-0.115
-0.215,-0.11
-0.21,-0.1
-0.195,-0.1
-0.2,-0.11
-0.21,-0.14
-0.225,-0.175
-0.25,-0.195
-0.28,-0.23
-0.31,-0.25
-0.335,-0.25
-0.385,-0.205
-0.435,-0.06
-0.405,0.125
-0.32,0.275
-0.15,0.405
0.05,0.53
0.26,0.645
0.495,0.78
0.8,0.885
1.05,0.855
1.205,0.59
1.195,0.17
0.99,-0.135
0.58,-0.2
0.065,-0.15
-0.26,-0.115
-0.335,-0.125
-0.29,-0.115
-0.23,-0.13
-0.21,-0.135
-0.21,-0.14
-0.225,-0.135
-0.22,-0.135
-0.23,-0.15
-0.23,-0.155
-0.255,-0.15
-0.265,-0.14
-0.26,-0.145
-0.245,-0.14
-0.265,-0.145
-0.27,-0.145
-0.27,-0.155
-0.255,-0.135
-0.25,-0.135
-0.24,-0.145
-0.245,-0.145
-0.255,-0.16
-0.25,-0.155
-0.265,-0.14
-0.245,-0.125
-0.24,-0.13
-0.245,-0.145
-0.245,-0.16
-0.255,-0.16
-0.245,-0.16
-0.245,-0.135
-0.23,-0.15
-0.235,-0.15
-0.255,-0.155
-0.25,-0.155
-0.255,-0.145
-0.245,-0.135
-0.235,-0.145
-0.255,-0.14
-0.26,-0.16
-0.255,-0.16
-0.255,-0.135
-0.26,-0.14
-0.25,-0.135
-0.25,-0.14
-0.255,-0.15
-0.265,-0.16
-0.275,-0.15
-0.26,-0.14
-0.25,-0.145
-0.25,-0.15
-0.25,-0.16
-0.265,-0.17
-0.27,-0.16
-0.25,-0.145
-0.245,-0.16
-0.24,-0.17
-0.26,-0.17
-0.265,-0.195
-0.26,-0.18
-0.255,-0.185
-0.245,-0.18
-0.26,-0.185
-0.255,-0.195
-0.27,-0.2
-0.26,-0.2
-0.26,-0.2
-0.245,-0.205
-0.25,-0.21
-0.265,-0.23
-0.275,-0.24
-0.275,-0.23
-0.27,-0.23
-0.265,-0.235
-0.26,-0.25
-0.28,-0.27
-0.28,-0.285
-0.28,-0.27
-0.275,-0.265
-0.255,-0.27
-0.28,-0.27
-0.285,-0.285
-0.3,-0.295
-0.295,-0.295
-0.28,-0.275
-0.265,-0.285
-0.26,-0.29
-0.28,-0.285
-0.285,-0.28
-0.28,-0.265
-0.27,-0.255
-0.27,-0.25
-0.27,-0.25
-0.27,-0.25
-0.275,-0.25
-0.255,-0.23
-0.255,-0.2
-0.24,-0.19
-0.24,-0.19
-0.24,-0.2
-0.245,-0.19
-0.225,-0.16
-0.2,-0.145
-0.19,-0.145
-0.19,-0.125
-0.185,-0.135
-0.175,-0.115
-0.18,-0.105
-0.155,-0.085
-0.15,-0.095
-0.165,-0.1
-0.16,-0.11
-0.17,-0.12
-0.165,-0.095
-0.145,-0.085
-0.155,-0.085
-0.155,-0.09
-0.16,-0.115
-0.175,-0.115
-0.17,-0.11
-0.16,-0.1
-0.155,-0.09
-0.155,-0.1
-0.17,-0.11
-0.185,-0.115
-0.195,-0.1
-0.185,-0.085
-0.16,-0.1
-0.175,-0.11
-0.175,-0.12
-0.19,-0.115
-0.195,-0.105
-0.18,-0.105
-0.16,-0.12
-0.175,-0.13
-0.18,-0.145
-0.195,-0.145
-0.19,-0.13
-0.18,-0.125
-0.175,-0.13
-0.185,-0.145
-0.19,-0.155
-0.195,-0.145
-0.205,-0.15
-0.195,-0.135
-0.19,-0.15
-0.2,-0.15
-0.205,-0.165
-0.21,-0.17
-0.21,-0.16
-0.2,-0.16
-0.19,-0.16
-0.19,-0.17
-0.2,-0.175
-0.235,-0.175
-0.235,-0.175
-0.23,-0.175
-0.235,-0.18
-0.225,-0.185
-0.225,-0.19
-0.24,-0.19
-0.23,-0.185
-0.22,-0.18
-0.21,-0.17
-0.21,-0.17
-0.235,-0.18
-0.24,-0.185
-0.235,-0.185
-0.22,-0.17
-0.22,-0.17
-0.23,-0.18
-0.235,-0.185
-0.255,-0.19
-0.255,-0.165
-0.235,-0.155
-0.23,-0.165
-0.235,-0.175
-0.24,-0.175
-0.245,-0.19
-0.24,-0.185
-0.235,-0.165
-0.225,-0.17
-0.225,-0.175
-0.24,-0.19
-0.245,-0.195
-0.245,-0.185
-0.225,-0.17
-0.23,-0.16
-0.215,-0.16
-0.22,-0.165
-0.215,-0.17
-0.2,-0.155
-0.195,-0.145
-0.185,-0.145
-0.175,-0.15
-0.175,-0.155
-0.175,-0.15
-0.16,-0.14
-0.145,-0.13
-0.125,-0.14
-0.14,-0.14
-0.15,-0.15
-0.155,-0.155
-0.14,-0.165
-0.135,-0.16
-0.135,-0.14
-0.14,-0.14
-0.14,-0.16
-0.13,-0.175
-0.11,-0.185
-0.095,-0.165
-0.1,-0.165
-0.115,-0.17
-0.12,-0.185
-0.14,-0.195
-0.17,-0.2
-0.175,-0.205
-0.185,-0.2
-0.19,-0.215
-0.225,-0.21
-0.24,-0.2
-0.22,-0.2
-0.21,-0.195
-0.205,-0.185
-0.21,-0.195
-0.235,-0.21
-0.24,-0.215
-0.25,-0.2
-0.235,-0.195
-0.24,-0.2
-0.24,-0.21
-0.245,-0.215
-0.27,-0.23
-0.27,-0.205
-0.265,-0.195
-0.265,-0.195
-0.25,-0.2
-0.255,-0.215
-0.265,-0.225
-0.25,-0.21
-0.25,-0.195
-0.24,-0.2
-0.255,-0.215
-0.28,-0.225
-0.27,-0.23
-0.28,-0.23
-0.265,-0.235
-0.27,-0.265
-0.305,-0.285
-0.35,-0.325
-0.395,-0.355
-0.415,-0.35
-0.435,-0.275
-0.46,-0.14
-0.455,0.0
-0.365,0.08
-0.235,0.17
-0.045,0.255
0.155,0.38
0.4,0.475
0.675,0.56
0.91,0.545
1.03,0.33
1.07,0.015
0.945,-0.24
0.595,-0.345
0.135,-0.31
-0.225,-0.275
-0.4,-0.255
-0.415,-0.245
-0.37,-0.225
-0.295,-0.23
-0.285,-0.245
-0.305,-0.25
-0.33,-0.26
-0.32,-0.24
-0.305,-0.225
-0.295,-0.24
-0.305,-0.245
-0.315,-0.25
-0.325,-0.25
-0.32,-0.24
-0.315,-0.245
-0.305,-0.245
-0.305,-0.255
-0.325,-0.28
-0.335,-0.275
-0.32,-0.265
-0.315,-0.265
-0.305,-0.255
-0.32,-0.25
-0.33,-0.265
-0.345,-0.255
-0.335,-0.25
-0.325,-0.24
-0.315,-0.25
-0.31,-0.26
-0.335,-0.27
-0.355,-0.275
-0.35,-0.27
-0.34,-0.265
-0.33,-0.26
-0.335,-0.25
-0.345,-0.275
-0.355,-0.27
-0.335,-0.275
-0.33,-0.27
-0.33,-0.255
-0.325,-0.27
-0.345,-0.28
-0.37,-0.29
-0.37,-0.285
-0.355,-0.28
-0.34,-0.275
-0.35,-0.295
-0.355,-0.29
-0.37,-0.29
-0.36,-0.285
-0.345,-0.28
-0.34,-0.29
-0.335,-0.295
-0.345,-0.305
-0.36,-0.305
-0.36,-0.29
-0.365,-0.285
-0.345,-0.295
-0.35,-0.295
-0.355,-0.325
-0.37,-0.325
-0.355,-0.32
-0.345,-0.305
-0.335,-0.315
-0.35,-0.32
-0.355,-0.335
-0.365,-0.355
-0.37,-0.345
-0.38,-0.34
-0.36,-0.335
-0.36,-0.34
-0.365,-0.365
-0.375,-0.38
-0.37,-0.38
-0.36,-0.38
-0.37,-0.385
-0.375,-0.39
-0.385,-0.405
-0.405,-0.42
-0.39,-0.41
-0.39,-0.415
-0.375,-0.425
-0.38,-0.435
-0.395,-0.45
-0.395,-0.44
-0.4,-0.44
-0.39,-0.425
-0.38,-0.43
-0.37,-0.435
-0.38,-0.435
-0.4,-0.44
-0.405,-0.44
-0.405,-0.425
-0.39,-0.43
-0.385,-0.435
-0.39,-0.435
-0.39,-0.435
-0.395,-0.405
-0.4,-0.39
-0.37,-0.39
-0.365,-0.39
-0.355,-0.39
-0.37,-0.365
-0.35,-0.345
-0.335,-0.325
-0.32,-0.31
-0.31,-0.31
-0.305,-0.32
-0.305,-0.315
-0.29,-0.305
-0.28,-0.3
-0.27,-0.295
-0.27,-0.295
-0.285,-0.32
-0.29,-0.305
-0.285,-0.3
-0.265,-0.295
-0.255,-0.3
-0.26,-0.305
-0.27,-0.295
-0.28,-0.3
-0.285,-0.3
-0.275,-0.3
-0.285,-0.3
-0.3,-0.31
-0.305,-0.33
-0.3,-0.315
-0.29,-0.315
-0.28,-0.3
-0.28,-0.295
-0.275,-0.305
-0.295,-0.325
-0.295,-0.335
-0.29,-0.32
-0.285,-0.32
-0.295,-0.32
-0.29,-0.31
-0.3,-0.32
-0.3,-0.345
-0.3,-0.335
-0.295,-0.335
-0.295,-0.34
-0.3,-0.345
-0.315,-0.36
-0.32,-0.35
-0.325,-0.34
-0.325,-0.345
-0.33,-0.335
-0.33,-0.345
-0.325,-0.365
-0.32,-0.38
-0.325,-0.37
-0.33,-0.335
-0.32,-0.33
-0.325,-0.34
-0.34,-0.355
-0.345,-0.365
-0.335,-0.37
-0.33,-0.355
-0.32,-0.355
-0.34,-0.365
-0.345,-0.37
-0.36,-0.37
-0.36,-0.36
-0.345,-0.36
-0.33,-0.365
-0.335,-0.37
-0.355,-0.385
-0.37,-0.385
-0.35,-0.375
-0.345,-0.355
-0.345,-0.365
-0.355,-0.385
-0.35,-0.39
-0.345,-0.4
-0.36,-0.39
-0.35,-0.38
-0.36,-0.375
-0.36,-0.375
-0.37,-0.38
-0.38,-0.39
-0.36,-0.385
-0.345,-0.375
-0.345,-0.38
-0.335,-0.385
-0.335,-0.395
-0.355,-0.4
-0.355,-0.39
-0.345,-0.38
-0.34,-0.38
-0.335,-0.39
-0.345,-0.405
-0.365,-0.395
-0.36,-0.39
-0.36,-0.385
-0.34,-0.375
-0.335,-0.38
-0.35,-0.39
-0.36,-0.405
-0.355,-0.395
-0.35,-0.39
-0.355,-0.395
-0.365,-0.395
-0.38,-0.415
-0.385,-0.415
-0.385,-0.39
-0.37,-0.39
-0.36,-0.38
-0.34,-0.37
-0.335,-0.385
-0.335,-0.395
-0.34,-0.395
-0.325,-0.39
-0.33,-0.4
-0.33,-0.39
-0.34,-0.395
-0.36,-0.405
-0.36,-0.4
-0.345,-0.4
-0.355,-0.39
-0.35,-0.395
-0.365,-0.41
-0.37,-0.415
-0.38,-0.405
-0.37,-0.385
-0.36,-0.395
-0.36,-0.395
-0.36,-0.415
-0.345,-0.42
-0.335,-0.4
-0.32,-0.4
-0.315,-0.41
-0.31,-0.405
-0.315,-0.415
-0.32,-0.4
-0.315,-0.39
-0.3,-0.375
-0.285,-0.375
-0.26,-0.375
-0.265,-0.38
-0.275,-0.38
-0.27,-0.37
-0.265,-0.36
-0.255,-0.37
-0.255,-0.375
-0.26,-0.395
-0.265,-0.375
-0.265,-0.36
-0.26,-0.34
-0.255,-0.35
-0.25,-0.36
-0.28,-0.375
-0.305,-0.385
-0.31,-0.385
-0.3,-0.39
-0.29,-0.39
-0.285,-0.39
-0.28,-0.385
-0.28,-0.385
-0.285,-0.39
-0.3,-0.375
-0.31,-0.4
-0.33,-0.405
-0.365,-0.41
-0.385,-0.41
-0.395,-0.4
-0.375,-0.385
-0.365,-0.4
-0.37,-0.425
-0.38,-0.43
-0.385,-0.44
-0.395,-0.43
-0.4,-0.43
-0.395,-0.43
-0.39,-0.43
-0.41,-0.435
-0.405,-0.44
-0.395,-0.425
-0.385,-0.425
-0.39,-0.415
-0.4,-0.42
-0.405,-0.43
-0.405,-0.425
-0.4,-0.44
-0.385,-0.425
-0.385,-0.41
-0.395,-0.43
-0.415,-0.445
-0.43,-0.455
-0.41,-0.44
-0.4,-0.455
-0.405,-0.475
-0.43,-0.485
-0.46,-0.495
-0.51,-0.53
-0.51,-0.545
-0.515,-0.535
-0.535,-0.475
-0.58,-0.365
-0.57,-0.255
-0.495,-0.15
-0.34,-0.07
-0.155,-0.005
0.045,0.08
0.285,0.195
0.555,0.295
0.775,0.365
0.95,0.28
1.035,0.045
0.995,-0.29
0.775,-0.57
0.395,-0.685
-0.015,-0.675
-0.305,-0.61
-0.455,-0.555
-0.525,-0.525
-0.54,-0.51
-0.54,-0.5
-0.515,-0.48
-0.46,-0.47
-0.44,-0.46
-0.435,-0.47
-0.425,-0.47
-0.425,-0.48
-0.42,-0.48
-0.425,-0.465
-0.425,-0.465
-0.42,-0.45
-0.42,-0.47
-0.43,-0.465
-0.445,-0.465
-0.445,-0.48
-0.44,-0.47
-0.425,-0.455
-0.425,-0.445
-0.435,-0.48
-0.44,-0.465
-0.44,-0.46
-0.44,-0.45
-0.44,-0.445
-0.445,-0.46
-0.45,-0.46
-0.455,-0.455
-0.45,-0.465
-0.435,-0.45
-0.435,-0.455
-0.44,-0.45
-0.445,-0.465
-0.45,-0.475
-0.45,-0.45
-0.445,-0.435
-0.435,-0.43
-0.44,-0.435
-0.445,-0.445
-0.455,-0.46
-0.45,-0.45
-0.43,-0.44
-0.43,-0.435
-0.435,-0.435
-0.435,-0.45
-0.455,-0.455
-0.445,-0.45
-0.445,-0.44
-0.45,-0.435
-0.45,-0.44
-0.45,-0.45
-0.47,-0.45
-0.46,-0.43
-0.445,-0.425
-0.43,-0.42
-0.435,-0.425
-0.44,-0.44
-0.455,-0.455
-0.44,-0.445
-0.43,-0.425
-0.425,-0.43
-0.425,-0.435
-0.43,-0.44
-0.445,-0.45
-0.445,-0.44
-0.44,-0.435
-0.435,-0.45
-0.445,-0.455
-0.44,-0.46
-0.45,-0.46
-0.445,-0.45
-0.43,-0.44
-0.435,-0.445
-0.43,-0.465
-0.44,-0.49
-0.45,-0.49
-0.465,-0.49
-0.45,-0.49
-0.45,-0.49
-0.455,-0.5
-0.475,-0.515
-0.485,-0.525
-0.49,-0.52
-0.505,-0.535
-0.48,-0.525
-0.485,-0.535
-0.5,-0.55
-0.515,-0.55
-0.515,-0.55
-0.495,-0.54
-0.485,-0.54
-0.5,-0.55
